activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,196120,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cc2nc(nn12)c3ccccn3)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '23.49', 'le': '0.43', 'lle': '5.63', 'sei': '8.1'}",CHEMBL325646,,CHEMBL325646,7.24,False,http://www.openphacts.org/units/Nanomolar,211460,=,1,True,=,,Ki,nM,,57,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,57
,197938,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CNc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#CC(O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '15.95', 'le': '0.3', 'lle': '7', 'sei': '4.5'}",CHEMBL2092786,,CHEMBL2092786,6.56,False,http://www.openphacts.org/units/Nanomolar,209304,=,1,True,=,,Ki,nM,,273,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,273
,198262,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cc2nc(nn12)c3oc(Br)cc3)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.39', 'le': '0.48', 'lle': '5.48', 'sei': '8.97'}",CHEMBL325350,,CHEMBL325350,8.05,False,http://www.openphacts.org/units/Nanomolar,211447,=,1,True,=,,Ki,nM,,9,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,9
,198264,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cc2nc(nn12)c3occc3)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '26.77', 'le': '0.49', 'lle': '6.15', 'sei': '8.88'}",CHEMBL109499,,CHEMBL109499,7.96,False,http://www.openphacts.org/units/Nanomolar,211461,=,1,True,=,,Ki,nM,,11,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,11
,199174,[],CHEMBL642127,Displacement of [3H]CGS-21680 from Adenosine A2A receptor in bovine striatal membrane,B,BAO_0000192,BAO_0000249,cell membrane format,CCOC(=O)c1cnc2c(cnn2CC(Cl)c3ccccc3)c1N4CCN(C)CC4,,,CHEMBL1135638,J. Med. Chem.,2002.0,"{'bei': '13.25', 'le': '0.26', 'lle': '2.33', 'sei': '8.93'}",CHEMBL309618,,CHEMBL309618,5.67,False,http://www.openphacts.org/units/Nanomolar,282258,=,1,True,=,,Ki,nM,,2140,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2140
,199226,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CNc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#C[C@H](O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '14.11', 'le': '0.26', 'lle': '6.25', 'sei': '3.98'}",CHEMBL410115,,CHEMBL410115,5.81,False,http://www.openphacts.org/units/Nanomolar,209317,=,1,True,=,,Ki,nM,,1560,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1560
,199627,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,COC[C@H]1CCCN1C(=O)c2cc(N)n3nc(nc3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '20.7', 'le': '0.46', 'lle': '6.11', 'sei': '8.8'}",CHEMBL112773,,CHEMBL112773,8.7,False,http://www.openphacts.org/units/Nanomolar,211453,=,1,True,=,,Ki,nM,,2,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2
,200495,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCNc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#CC(O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '16.52', 'le': '0.31', 'lle': '7.08', 'sei': '4.82'}",CHEMBL2092788,,CHEMBL2092788,7.03,False,http://www.openphacts.org/units/Nanomolar,209303,=,1,True,=,,Ki,nM,,94,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,94
,200501,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CC(C)Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#C[C@H](O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '14.77', 'le': '0.28', 'lle': '6.15', 'sei': '4.45'}",CHEMBL438418,,CHEMBL438418,6.49,False,http://www.openphacts.org/units/Nanomolar,209315,=,1,True,=,,Ki,nM,,324,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,324
,200824,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cn2nc(nc12)c3oc(Br)cc3)C(=O)N4CCCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.39', 'le': '0.43', 'lle': '4.61', 'sei': '8.44'}",CHEMBL113376,,CHEMBL113376,7.57,False,http://www.openphacts.org/units/Nanomolar,211429,=,1,True,=,,Ki,nM,,27,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,27
,200826,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CCCN(C)C(=O)c1cc(N)n2nc(nc2c1)c3oc(Br)cc3,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.74', 'le': '0.49', 'lle': '5.4', 'sei': '9.17'}",CHEMBL110698,,CHEMBL110698,8.22,False,http://www.openphacts.org/units/Nanomolar,211456,=,1,True,=,,Ki,nM,,6,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,6
,200828,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cc2nc(nn12)c3cccs3)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '22.28', 'le': '0.43', 'lle': '4.7', 'sei': '9.13'}",CHEMBL114405,,CHEMBL114405,6.98,False,http://www.openphacts.org/units/Nanomolar,211463,=,1,True,=,,Ki,nM,,104,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,104
,200830,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1nc2c(cnn2CCc3ccccc3)c4nc(nn14)c5occc5,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '26.7', 'le': '0.48', 'lle': '6.66', 'sei': '9.22'}",CHEMBL17127,SCH-58261,CHEMBL17127,9.22,True,http://www.openphacts.org/units/Nanomolar,211466,=,1,True,=,,Ki,nM,,0.6,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,0.6
,201721,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#C[C@H](O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '18.97', 'le': '0.35', 'lle': '8.43', 'sei': '4.72'}",CHEMBL408918,,CHEMBL408918,7.54,False,http://www.openphacts.org/units/Nanomolar,209318,=,1,True,=,,Ki,nM,,29,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,29
,203305,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cn2nc(nc12)c3occc3)C(=O)N4CCCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.59', 'le': '0.4', 'lle': '4.52', 'sei': '7.5'}",CHEMBL109753,,CHEMBL109753,6.72,False,http://www.openphacts.org/units/Nanomolar,211442,=,1,True,=,,Ki,nM,,190,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,190
,204201,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCNc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#C[C@H](O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '13.93', 'le': '0.26', 'lle': '5.98', 'sei': '4.07'}",CHEMBL410095,,CHEMBL410095,5.93,False,http://www.openphacts.org/units/Nanomolar,209316,=,1,True,=,,Ki,nM,,1181,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1181
,204532,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CC1CCCN1C(=O)c2cc(N)n3nc(nc3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.52', 'le': '0.48', 'lle': '5.44', 'sei': '9.37'}",CHEMBL110074,,CHEMBL110074,8.4,False,http://www.openphacts.org/units/Nanomolar,211448,=,1,True,=,,Ki,nM,,4,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,4
,204534,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cc2nc(nn12)c3oc(Br)cc3)C(=O)N4CCCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.07', 'le': '0.47', 'lle': '5.26', 'sei': '9.17'}",CHEMBL324077,,CHEMBL324077,8.22,False,http://www.openphacts.org/units/Nanomolar,211449,=,1,True,=,,Ki,nM,,6,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,6
,204536,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CCN(CCc1ccccn1)C(=O)c2cc(N)n3nc(nc3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '18.44', 'le': '0.4', 'lle': '4.97', 'sei': '8.19'}",CHEMBL323621,,CHEMBL323621,8.4,False,http://www.openphacts.org/units/Nanomolar,211457,=,1,True,=,,Ki,nM,,4,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,4
,204538,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CN(CCc1ccccc1)C(=O)c2cc(N)n3nc(nc3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '18.85', 'le': '0.4', 'lle': '4.65', 'sei': '9.26'}",CHEMBL420307,,CHEMBL420307,8.3,False,http://www.openphacts.org/units/Nanomolar,211459,=,1,True,=,,Ki,nM,,5,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5
,205331,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '16.35', 'le': '0.31', 'lle': '5.89', 'sei': '4.71'}",CHEMBL260563,,CHEMBL260563,5.91,False,http://www.openphacts.org/units/Nanomolar,209298,=,1,True,=,,Ki,nM,,1230,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1230
,206905,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CCN(CC)C(=O)C1CCCN(C1)C(=O)c2cc(N)c3nc(nn3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '15.12', 'le': '0.33', 'lle': '4.35', 'sei': '6.73'}",CHEMBL112897,,CHEMBL112897,7.4,False,http://www.openphacts.org/units/Nanomolar,211430,=,1,True,=,,Ki,nM,,40,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,40
,206907,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cn2nc(nc12)c3ccccn3)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.78', 'le': '0.4', 'lle': '5.11', 'sei': '7.51'}",CHEMBL112249,,CHEMBL112249,6.72,False,http://www.openphacts.org/units/Nanomolar,211440,=,1,True,=,,Ki,nM,,192,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,192
,206909,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,COC[C@@H]1CCCN1C(=O)c2cc(N)n3nc(nc3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '18.85', 'le': '0.42', 'lle': '5.33', 'sei': '8.01'}",CHEMBL320349,,CHEMBL320349,7.92,False,http://www.openphacts.org/units/Nanomolar,211452,=,1,True,=,,Ki,nM,,12,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,12
,207732,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CC(C)(C)OC(=O)C1CCCN1C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)N)NC(=O)OCc3ccccc3,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '14.06', 'le': '0.27', 'lle': '6.14', 'sei': '5.11'}",CHEMBL3350613,,CHEMBL3350613,8.19,True,http://www.openphacts.org/units/Nanomolar,209296,=,1,True,=,,Ki,nM,,6.4,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,6.4
,207738,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(nc23)C#C[C@@H](O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '19.84', 'le': '0.37', 'lle': '9.45', 'sei': '5.16'}",CHEMBL224874,,CHEMBL224874,8.7,True,http://www.openphacts.org/units/Nanomolar,209314,=,1,True,=,,Ki,nM,,2,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2
,208069,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CCCN(C)C(=O)c1cc(N)c2nc(nn2c1)c3oc(Br)cc3,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.45', 'le': '0.44', 'lle': '4.54', 'sei': '8.2'}",CHEMBL113009,,CHEMBL113009,7.36,False,http://www.openphacts.org/units/Nanomolar,211436,=,1,True,=,,Ki,nM,,44,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,44
,208915,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(nc23)C#Cc4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '15.2', 'le': '0.28', 'lle': '6.65', 'sei': '4.18'}",CHEMBL223270,,CHEMBL223270,6.21,True,http://www.openphacts.org/units/Nanomolar,209319,=,1,True,=,,Ki,nM,,620,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,620
,209238,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CC1CCCN1C(=O)c2cc(N)c3nc(nn3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.39', 'le': '0.43', 'lle': '4.61', 'sei': '8.44'}",CHEMBL114185,,CHEMBL114185,7.57,False,http://www.openphacts.org/units/Nanomolar,211428,=,1,True,=,,Ki,nM,,27,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,27
,209240,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cn2nc(nc12)c3oc(Br)cc3)C(=O)N4CCSCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '17.48', 'le': '0.41', 'lle': '4.62', 'sei': '7.96'}",CHEMBL323754,,CHEMBL323754,7.14,False,http://www.openphacts.org/units/Nanomolar,211438,=,1,True,=,,Ki,nM,,73,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,73
,211206,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#Cc4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '17.53', 'le': '0.33', 'lle': '7.02', 'sei': '4.62'}",CHEMBL375190,,CHEMBL375190,6.44,True,http://www.openphacts.org/units/Nanomolar,209300,=,1,True,=,,Ki,nM,,363,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,363
,211597,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,COC[C@@H]1CCCN1C(=O)c2cc(N)c3nc(nn3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '18.55', 'le': '0.41', 'lle': '5.21', 'sei': '7.88'}",CHEMBL110047,,CHEMBL110047,7.8,False,http://www.openphacts.org/units/Nanomolar,211432,=,1,True,=,,Ki,nM,,16,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,16
,211599,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Cc1oc(cc1)c2nc3c(N)cc(cn3n2)C(=O)N4CCCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '22.26', 'le': '0.41', 'lle': '4.73', 'sei': '8.08'}",CHEMBL419191,,CHEMBL419191,7.24,False,http://www.openphacts.org/units/Nanomolar,211445,=,1,True,=,,Ki,nM,,57,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,57
,212748,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Cc1oc(cc1)c2nc3cc(cc(N)n3n2)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '24.95', 'le': '0.46', 'lle': '5.65', 'sei': '8.67'}",CHEMBL324591,,CHEMBL324591,7.77,False,http://www.openphacts.org/units/Nanomolar,211464,=,1,True,=,,Ki,nM,,17,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,17
,212750,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '26.97', 'le': '0.5', 'lle': '7.38', 'sei': '7.14'}",CHEMBL113142,ZM-241385,CHEMBL113142,9.1,True,http://www.openphacts.org/units/Nanomolar,211467,=,1,True,=,,Ki,nM,,0.8,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,0.8
,214725,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '23.73', 'le': '0.45', 'lle': '8.68', 'sei': '5.91'}",CHEMBL319387,,CHEMBL319387,8.24,True,http://www.openphacts.org/units/Nanomolar,209297,=,1,True,=,,Ki,nM,,5.7,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5.7
,216257,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cc2nc(nn12)c3oc(Br)cc3)C(=O)N4CCSCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.71', 'le': '0.46', 'lle': '5.53', 'sei': '8.97'}",CHEMBL325237,,CHEMBL325237,8.05,False,http://www.openphacts.org/units/Nanomolar,211458,=,1,True,=,,Ki,nM,,9,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,9
,217145,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CCCCC#Cc1nc(NC(C)C)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '17.22', 'le': '0.33', 'lle': '5.91', 'sei': '5.34'}",CHEMBL261623,,CHEMBL261623,6.71,False,http://www.openphacts.org/units/Nanomolar,209299,=,1,True,=,,Ki,nM,,196,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,196
,217492,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,Nc1cc(cn2nc(nc12)c3cccs3)C(=O)N4CCCC4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.4', 'le': '0.42', 'lle': '4.43', 'sei': '8.76'}",CHEMBL433162,,CHEMBL433162,6.71,False,http://www.openphacts.org/units/Nanomolar,211443,=,1,True,=,,Ki,nM,,197,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,197
,219977,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CCN(CC)C(=O)c1cc(N)n2nc(nc2c1)c3oc(Br)cc3,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '22.53', 'le': '0.51', 'lle': '5.7', 'sei': '9.51'}",CHEMBL110069,,CHEMBL110069,8.52,False,http://www.openphacts.org/units/Nanomolar,211446,=,1,True,=,,Ki,nM,,3,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,3
,219979,[],CHEMBL644656,Binding affinity against human Adenosine A2a receptor (hA2a),B,BAO_0000192,BAO_0000357,single protein format,CCN(CC)C(=O)C1CCCN(C1)C(=O)c2cc(N)n3nc(nc3c2)c4oc(Br)cc4,,,CHEMBL1149198,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '16.55', 'le': '0.36', 'lle': '5.05', 'sei': '7.36'}",CHEMBL332718,,CHEMBL332718,8.1,False,http://www.openphacts.org/units/Nanomolar,211450,=,1,True,=,,Ki,nM,,8,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,8
,220737,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CC(C)Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#Cc4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '14.55', 'le': '0.27', 'lle': '5.3', 'sei': '4.75'}",CHEMBL2113551,,CHEMBL2113551,5.96,False,http://www.openphacts.org/units/Nanomolar,209307,=,1,True,=,,Ki,nM,,1100,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1100
,220743,[],CHEMBL644647,Binding affinity against Human recombinant Adenosine A2A receptor stably transfected in CHO cells using [3H]NECA as radioligand,B,BAO_0000192,BAO_0000219,cell-based format,CC(C)Nc1nc(nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C#C[C@@H](O)c4ccccc4,,,CHEMBL1135517,J. Med. Chem.,2002.0,"{'bei': '16.76', 'le': '0.31', 'lle': '7.03', 'sei': '5.05'}",CHEMBL259938,,CHEMBL259938,7.37,False,http://www.openphacts.org/units/Nanomolar,209310,=,1,True,=,,Ki,nM,,43,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,43
